thumb,index,middle,ring,pinky,total_up,label
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
0,0,1,0,0,1,P
1,0,1,1,0,3,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,1,1,1,1,5,P
1,1,1,1,1,5,P
1,0,1,0,0,2,P
0,1,1,1,1,4,P
1,1,1,1,1,5,P
1,1,1,1,1,5,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
0,0,1,1,1,3,P
1,0,1,1,0,3,P
0,0,0,0,0,0,P
0,0,0,0,0,0,P
0,0,0,0,0,0,P
1,0,0,1,1,3,P
1,0,0,0,0,1,P
1,1,1,1,0,4,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,1,1,5,P
1,1,1,1,1,5,P
1,1,1,1,1,5,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,1,0,4,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,1,1,1,0,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,0,3,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,1,1,1,1,5,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,0,0,2,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
0,1,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
0,0,1,0,0,1,P
0,1,1,0,0,2,P
0,1,1,0,0,2,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,1,1,0,0,3,P
1,0,1,0,0,2,P
1,0,1,0,0,2,P
0,0,1,0,0,1,P
0,0,1,1,1,3,P
0,0,1,1,1,3,P
0,0,1,1,1,3,P
1,0,1,1,1,4,P
1,0,0,1,1,3,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,1,1,1,1,5,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
1,0,1,1,1,4,P
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,1,0,1,1,3,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,0,0,1,1,2,R
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,S
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
0,1,1,1,1,4,T
